inter-simulus interval,reponse time
6033,0
184,-1000
346,-1000
292,-1000
174,-1000
417,-1000
290,-1000
527,-1000
404,-1000
332,-1000
196,-1000
246,-1000
595,-1000
493,-1000
399,-1000
503,-1000
336,-1000
249,-1000
547,-1000
536,-1000
243,-1000
551,-1000
397,-1000
166,-1000
542,-1000
448,-1000
288,-1000
519,-1000
528,-1000
495,-1000
470,-1000
429,-1000
369,-1000
344,-1000
570,-1000
152,-1000
588,-1000
274,-1000
173,-1000
512,-1000
182,-1000
214,-1000
135,-1000
248,-1000
566,-1000
599,-1000
257,-1000
250,-1000
299,-1000
177,-1000
516,-1000
202,-1000
311,-1000
274,-1000
230,-1000
507,-1000
166,-1000
410,-1000
273,-1000
474,-1000
524,-1000
584,-1000
