inter-simulus interval,reponse time
3750,0
291,-1000
562,-1000
337,-1000
335,-1000
440,-1000
344,-1000
543,-1000
471,-1000
550,-1000
391,-1000
286,-1000
591,-1000
559,-1000
241,-1000
235,-1000
214,-1000
123,-1000
192,-1000
160,-1000
285,-1000
332,-1000
560,-1000
546,-1000
279,-1000
198,-1000
170,-1000
163,-1000
171,-1000
304,-1000
328,-1000
296,-1000
577,-1000
429,-1000
253,-1000
136,-1000
202,-1000
495,-1000
364,-1000
222,-1000
352,-1000
363,-1000
491,-1000
507,-1000
159,-1000
543,-1000
128,-1000
351,-1000
456,-1000
554,-1000
518,-1000
157,-1000
523,-1000
558,-1000
325,-1000
308,-1000
219,-1000
313,-1000
179,-1000
230,-1000
200,-1000
268,-1000
426,-1000
144,-1000
348,-1000
474,-1000
555,-1000
275,-1000
543,-1000
244,-1000
424,-1000
547,-1000
391,-1000
296,-1000
274,-1000
