inter-simulus interval,reponse time
8300,0
517,-1000
251,-1000
403,-1000
351,-1000
404,-1000
490,-1000
241,-1000
520,-1000
392,-1000
372,-1000
547,-1000
219,-1000
454,-1000
570,-1000
477,-1000
529,-1000
553,-1000
447,-1000
204,-1000
271,-1000
296,-1000
507,-1000
420,-1000
465,-1000
393,-1000
253,-1000
424,-1000
414,-1000
570,-1000
508,-1000
402,-1000
499,-1000
578,-1000
332,-1000
372,-1000
415,-1000
436,-1000
286,-1000
511,-1000
291,-1000
413,-1000
340,-1000
411,-1000
195,-1000
508,-1000
362,-1000
536,-1000
212,-1000
386,-1000
237,-1000
529,-1000
215,-1000
287,-1000
191,-1000
435,-1000
235,-1000
490,-1000
303,-1000
552,-1000
