inter-simulus interval,reponse time
4366,0
599,-1000
500,-1000
170,-1000
363,-1000
127,-1000
318,-1000
396,-1000
127,-1000
473,-1000
450,-1000
172,-1000
508,-1000
290,-1000
520,-1000
369,-1000
425,-1000
282,-1000
550,-1000
163,-1000
134,-1000
592,-1000
393,-1000
133,-1000
359,-1000
151,-1000
232,-1000
437,-1000
306,-1000
474,-1000
574,-1000
418,-1000
390,-1000
155,-1000
258,-1000
516,-1000
348,-1000
222,-1000
427,-1000
221,-1000
445,-1000
562,-1000
395,-1000
499,-1000
254,-1000
412,-1000
164,-1000
500,-1000
267,-1000
391,-1000
134,-1000
217,-1000
403,-1000
548,-1000
523,-1000
550,-1000
210,-1000
518,-1000
191,-1000
134,-1000
137,-1000
282,-1000
388,-1000
212,-1000
322,-1000
242,-1000
297,-1000
389,-1000
165,-1000
241,-1000
342,-1000
527,-1000
