inter-simulus interval,reponse time
6766,0
120,-1000
237,-1000
317,-1000
426,-1000
469,-1000
546,-1000
446,-1000
154,-1000
516,-1000
486,-1000
488,-1000
429,-1000
347,-1000
397,-1000
424,-1000
480,-1000
147,-1000
476,-1000
269,-1000
134,-1000
289,-1000
308,-1000
428,-1000
325,-1000
410,-1000
202,-1000
240,-1000
310,-1000
419,-1000
485,-1000
568,-1000
343,-1000
596,-1000
589,-1000
515,-1000
545,-1000
412,-1000
151,-1000
364,-1000
236,-1000
476,-1000
159,-1000
312,-1000
594,-1000
277,-1000
578,-1000
175,-1000
218,-1000
269,-1000
354,-1000
553,-1000
336,-1000
210,-1000
511,-1000
471,-1000
305,-1000
455,-1000
358,-1000
524,-1000
586,-1000
309,-1000
516,-1000
