inter-simulus interval,reponse time
5416,0
239,-1000
202,-1000
257,-1000
444,-1000
428,-1000
228,-1000
248,-1000
406,-1000
346,-1000
568,-1000
452,-1000
428,-1000
503,-1000
161,-1000
556,-1000
280,-1000
293,-1000
131,-1000
327,-1000
470,-1000
397,-1000
259,-1000
230,-1000
146,-1000
469,-1000
358,-1000
557,-1000
268,-1000
501,-1000
553,-1000
443,-1000
488,-1000
191,-1000
351,-1000
290,-1000
231,-1000
388,-1000
244,-1000
507,-1000
220,-1000
490,-1000
592,-1000
294,-1000
342,-1000
300,-1000
320,-1000
573,-1000
236,-1000
228,-1000
275,-1000
554,-1000
196,-1000
594,-1000
539,-1000
205,-1000
314,-1000
491,-1000
263,-1000
374,-1000
132,-1000
263,-1000
572,-1000
349,-1000
398,-1000
341,-1000
336,-1000
125,-1000
226,-1000
332,-1000
347,-1000
