inter-simulus interval,reponse time
2116,0
495,-1000
542,-1000
574,-1000
558,-1000
396,-1000
525,-1000
227,-1000
318,-1000
519,-1000
157,-1000
405,-1000
474,-1000
578,-1000
441,-1000
565,-1000
328,-1000
536,-1000
359,-1000
387,-1000
230,-1000
381,-1000
539,-1000
333,-1000
246,-1000
376,-1000
363,-1000
199,-1000
264,-1000
497,-1000
274,-1000
413,-1000
293,-1000
396,-1000
285,-1000
514,-1000
274,-1000
399,-1000
593,-1000
522,-1000
524,-1000
522,-1000
509,-1000
458,-1000
425,-1000
461,-1000
163,-1000
255,-1000
355,-1000
460,-1000
491,-1000
399,-1000
170,-1000
220,-1000
511,-1000
461,-1000
230,-1000
359,-1000
258,-1000
278,-1000
577,-1000
143,-1000
280,-1000
157,-1000
190,-1000
496,-1000
