inter-simulus interval,reponse time
6550,0
192,-1000
507,-1000
564,-1000
505,-1000
559,-1000
383,-1000
322,-1000
157,-1000
207,-1000
575,-1000
318,-1000
122,-1000
336,-1000
481,-1000
269,-1000
528,-1000
279,-1000
343,-1000
215,-1000
416,-1000
303,-1000
347,-1000
236,-1000
230,-1000
145,-1000
243,-1000
370,-1000
422,-1000
411,-1000
591,-1000
267,-1000
126,-1000
446,-1000
298,-1000
131,-1000
237,-1000
299,-1000
367,-1000
346,-1000
259,-1000
567,-1000
130,-1000
549,-1000
378,-1000
472,-1000
496,-1000
339,-1000
151,-1000
194,-1000
392,-1000
211,-1000
165,-1000
548,-1000
491,-1000
386,-1000
533,-1000
465,-1000
470,-1000
299,-1000
209,-1000
331,-1000
236,-1000
200,-1000
133,-1000
375,-1000
285,-1000
374,-1000
181,-1000
208,-1000
437,-1000
223,-1000
505,-1000
