inter-simulus interval,reponse time
6666,0
363,-1000
360,-1000
562,-1000
123,-1000
452,-1000
216,-1000
541,-1000
345,-1000
470,-1000
235,-1000
322,-1000
445,-1000
425,-1000
591,-1000
361,-1000
421,-1000
146,-1000
405,-1000
216,-1000
223,-1000
138,-1000
420,-1000
466,-1000
228,-1000
362,-1000
531,-1000
162,-1000
146,-1000
392,-1000
552,-1000
386,-1000
155,-1000
185,-1000
330,-1000
348,-1000
588,-1000
386,-1000
352,-1000
176,-1000
365,-1000
358,-1000
326,-1000
330,-1000
350,-1000
526,-1000
183,-1000
443,-1000
504,-1000
385,-1000
540,-1000
565,-1000
169,-1000
228,-1000
333,-1000
560,-1000
248,-1000
446,-1000
142,-1000
142,-1000
455,-1000
527,-1000
551,-1000
136,-1000
450,-1000
541,-1000
