inter-simulus interval,reponse time
5783,0
521,-1000
299,-1000
338,-1000
499,-1000
562,-1000
416,-1000
315,-1000
251,-1000
199,-1000
483,-1000
489,-1000
529,-1000
377,-1000
574,-1000
579,-1000
357,-1000
323,-1000
434,-1000
362,-1000
575,-1000
331,-1000
218,-1000
264,-1000
383,-1000
252,-1000
487,-1000
179,-1000
266,-1000
549,-1000
199,-1000
522,-1000
217,-1000
158,-1000
486,-1000
238,-1000
230,-1000
161,-1000
268,-1000
199,-1000
469,-1000
468,-1000
168,-1000
126,-1000
328,-1000
462,-1000
221,-1000
471,-1000
183,-1000
414,-1000
247,-1000
150,-1000
267,-1000
335,-1000
480,-1000
572,-1000
409,-1000
411,-1000
322,-1000
133,-1000
147,-1000
550,-1000
480,-1000
