inter-simulus interval,reponse time
7516,0
133,-1000
524,-1000
201,-1000
440,-1000
253,-1000
324,-1000
141,-1000
466,-1000
123,-1000
214,-1000
596,-1000
498,-1000
456,-1000
431,-1000
390,-1000
266,-1000
274,-1000
170,-1000
572,-1000
245,-1000
579,-1000
537,-1000
152,-1000
264,-1000
207,-1000
250,-1000
215,-1000
543,-1000
532,-1000
122,-1000
168,-1000
218,-1000
268,-1000
311,-1000
570,-1000
436,-1000
216,-1000
235,-1000
133,-1000
299,-1000
522,-1000
501,-1000
431,-1000
122,-1000
156,-1000
150,-1000
477,-1000
190,-1000
245,-1000
455,-1000
570,-1000
162,-1000
297,-1000
269,-1000
454,-1000
551,-1000
291,-1000
436,-1000
337,-1000
422,-1000
333,-1000
486,-1000
557,-1000
159,-1000
229,-1000
473,-1000
