inter-simulus interval,reponse time
3866,0
215,-1000
415,-1000
158,-1000
425,-1000
372,-1000
348,-1000
454,-1000
311,-1000
297,-1000
354,-1000
135,-1000
371,-1000
239,-1000
365,-1000
305,-1000
596,-1000
145,-1000
553,-1000
281,-1000
127,-1000
584,-1000
243,-1000
272,-1000
335,-1000
464,-1000
447,-1000
123,-1000
421,-1000
472,-1000
232,-1000
344,-1000
514,-1000
484,-1000
563,-1000
529,-1000
362,-1000
500,-1000
221,-1000
355,-1000
410,-1000
346,-1000
373,-1000
453,-1000
531,-1000
205,-1000
135,-1000
452,-1000
446,-1000
155,-1000
175,-1000
554,-1000
378,-1000
140,-1000
198,-1000
574,-1000
473,-1000
132,-1000
144,-1000
410,-1000
387,-1000
178,-1000
394,-1000
327,-1000
403,-1000
556,-1000
461,-1000
279,-1000
284,-1000
598,-1000
378,-1000
221,-1000
305,-1000
331,-1000
329,-1000
