inter-simulus interval,reponse time
8516,0
233,-1000
172,-1000
370,-1000
584,-1000
265,-1000
136,-1000
372,-1000
456,-1000
591,-1000
355,-1000
266,-1000
425,-1000
336,-1000
523,-1000
326,-1000
177,-1000
571,-1000
316,-1000
178,-1000
406,-1000
445,-1000
144,-1000
345,-1000
408,-1000
208,-1000
570,-1000
189,-1000
448,-1000
408,-1000
527,-1000
234,-1000
479,-1000
454,-1000
126,-1000
191,-1000
164,-1000
355,-1000
405,-1000
514,-1000
539,-1000
450,-1000
167,-1000
296,-1000
130,-1000
422,-1000
445,-1000
581,-1000
301,-1000
182,-1000
442,-1000
399,-1000
350,-1000
249,-1000
307,-1000
168,-1000
232,-1000
323,-1000
152,-1000
334,-1000
415,-1000
404,-1000
468,-1000
284,-1000
228,-1000
179,-1000
176,-1000
