inter-simulus interval,reponse time
7950,0
505,-1000
161,-1000
563,-1000
147,-1000
458,-1000
414,-1000
481,-1000
565,-1000
197,-1000
184,-1000
582,-1000
489,-1000
336,-1000
417,-1000
282,-1000
411,-1000
346,-1000
587,-1000
330,-1000
428,-1000
339,-1000
382,-1000
238,-1000
351,-1000
380,-1000
173,-1000
191,-1000
421,-1000
193,-1000
144,-1000
509,-1000
540,-1000
413,-1000
400,-1000
216,-1000
182,-1000
178,-1000
583,-1000
420,-1000
199,-1000
499,-1000
128,-1000
511,-1000
492,-1000
504,-1000
228,-1000
168,-1000
533,-1000
170,-1000
205,-1000
249,-1000
131,-1000
383,-1000
281,-1000
581,-1000
500,-1000
248,-1000
554,-1000
147,-1000
448,-1000
151,-1000
363,-1000
212,-1000
268,-1000
358,-1000
