inter-simulus interval,reponse time
5000,0
219,-1000
419,-1000
149,-1000
526,-1000
316,-1000
187,-1000
209,-1000
585,-1000
195,-1000
353,-1000
242,-1000
553,-1000
326,-1000
369,-1000
442,-1000
123,-1000
476,-1000
216,-1000
325,-1000
520,-1000
141,-1000
509,-1000
195,-1000
347,-1000
362,-1000
593,-1000
448,-1000
158,-1000
554,-1000
357,-1000
517,-1000
361,-1000
381,-1000
198,-1000
309,-1000
359,-1000
166,-1000
224,-1000
326,-1000
293,-1000
329,-1000
424,-1000
565,-1000
463,-1000
230,-1000
443,-1000
362,-1000
463,-1000
461,-1000
417,-1000
301,-1000
138,-1000
467,-1000
345,-1000
523,-1000
528,-1000
125,-1000
329,-1000
213,-1000
239,-1000
186,-1000
349,-1000
352,-1000
497,-1000
568,-1000
