inter-simulus interval,reponse time
9600,0
302,-1000
517,-1000
249,-1000
373,-1000
138,-1000
511,-1000
491,-1000
321,-1000
208,-1000
203,-1000
306,-1000
247,-1000
415,-1000
297,-1000
464,-1000
257,-1000
194,-1000
493,-1000
187,-1000
442,-1000
323,-1000
597,-1000
129,-1000
146,-1000
277,-1000
294,-1000
297,-1000
385,-1000
476,-1000
143,-1000
389,-1000
415,-1000
491,-1000
451,-1000
475,-1000
455,-1000
141,-1000
546,-1000
441,-1000
578,-1000
193,-1000
187,-1000
296,-1000
315,-1000
539,-1000
517,-1000
254,-1000
249,-1000
580,-1000
137,-1000
488,-1000
129,-1000
337,-1000
507,-1000
182,-1000
268,-1000
496,-1000
231,-1000
173,-1000
530,-1000
508,-1000
541,-1000
277,-1000
353,-1000
213,-1000
179,-1000
310,-1000
144,-1000
525,-1000
