inter-simulus interval,reponse time
6283,0
542,-1000
311,-1000
365,-1000
187,-1000
505,-1000
562,-1000
339,-1000
382,-1000
164,-1000
387,-1000
290,-1000
141,-1000
171,-1000
564,-1000
550,-1000
400,-1000
202,-1000
276,-1000
348,-1000
517,-1000
129,-1000
209,-1000
212,-1000
208,-1000
300,-1000
337,-1000
257,-1000
466,-1000
194,-1000
572,-1000
519,-1000
247,-1000
526,-1000
172,-1000
399,-1000
536,-1000
438,-1000
507,-1000
582,-1000
214,-1000
461,-1000
593,-1000
399,-1000
242,-1000
296,-1000
163,-1000
187,-1000
131,-1000
244,-1000
225,-1000
360,-1000
557,-1000
333,-1000
245,-1000
557,-1000
172,-1000
576,-1000
288,-1000
390,-1000
507,-1000
196,-1000
344,-1000
