inter-simulus interval,reponse time
6766,0
244,-1000
396,-1000
343,-1000
239,-1000
464,-1000
574,-1000
120,-1000
275,-1000
565,-1000
538,-1000
166,-1000
228,-1000
315,-1000
221,-1000
457,-1000
476,-1000
536,-1000
205,-1000
193,-1000
430,-1000
459,-1000
232,-1000
513,-1000
242,-1000
234,-1000
359,-1000
588,-1000
257,-1000
307,-1000
595,-1000
445,-1000
230,-1000
467,-1000
291,-1000
337,-1000
187,-1000
345,-1000
426,-1000
481,-1000
268,-1000
329,-1000
388,-1000
202,-1000
461,-1000
465,-1000
499,-1000
441,-1000
175,-1000
205,-1000
582,-1000
141,-1000
248,-1000
329,-1000
372,-1000
237,-1000
304,-1000
465,-1000
200,-1000
406,-1000
225,-1000
514,-1000
465,-1000
543,-1000
343,-1000
188,-1000
