inter-simulus interval,reponse time
8200,0
408,-1000
342,-1000
595,-1000
457,-1000
448,-1000
360,-1000
260,-1000
173,-1000
206,-1000
168,-1000
577,-1000
205,-1000
578,-1000
303,-1000
341,-1000
255,-1000
361,-1000
123,-1000
498,-1000
199,-1000
287,-1000
590,-1000
555,-1000
296,-1000
588,-1000
569,-1000
378,-1000
169,-1000
581,-1000
262,-1000
504,-1000
557,-1000
357,-1000
532,-1000
468,-1000
585,-1000
337,-1000
288,-1000
324,-1000
143,-1000
304,-1000
354,-1000
282,-1000
466,-1000
539,-1000
253,-1000
232,-1000
293,-1000
429,-1000
176,-1000
511,-1000
359,-1000
593,-1000
426,-1000
394,-1000
509,-1000
156,-1000
173,-1000
448,-1000
524,-1000
199,-1000
438,-1000
