inter-simulus interval,reponse time
7416,0
443,-1000
564,-1000
518,-1000
543,-1000
214,-1000
268,-1000
449,-1000
534,-1000
464,-1000
123,-1000
575,-1000
594,-1000
366,-1000
318,-1000
495,-1000
466,-1000
127,-1000
260,-1000
174,-1000
349,-1000
449,-1000
407,-1000
536,-1000
507,-1000
142,-1000
384,-1000
583,-1000
197,-1000
205,-1000
238,-1000
139,-1000
346,-1000
412,-1000
174,-1000
479,-1000
586,-1000
583,-1000
276,-1000
419,-1000
542,-1000
160,-1000
572,-1000
580,-1000
217,-1000
242,-1000
191,-1000
206,-1000
374,-1000
369,-1000
315,-1000
420,-1000
594,-1000
384,-1000
443,-1000
596,-1000
328,-1000
195,-1000
395,-1000
528,-1000
