inter-simulus interval,reponse time
3400,0
587,-1000
366,-1000
287,-1000
159,-1000
144,-1000
553,-1000
526,-1000
183,-1000
222,-1000
168,-1000
528,-1000
273,-1000
493,-1000
293,-1000
540,-1000
275,-1000
589,-1000
199,-1000
588,-1000
403,-1000
386,-1000
135,-1000
426,-1000
164,-1000
418,-1000
571,-1000
217,-1000
150,-1000
303,-1000
469,-1000
431,-1000
341,-1000
480,-1000
360,-1000
464,-1000
434,-1000
176,-1000
572,-1000
562,-1000
295,-1000
555,-1000
374,-1000
366,-1000
170,-1000
556,-1000
524,-1000
193,-1000
318,-1000
588,-1000
451,-1000
541,-1000
419,-1000
134,-1000
535,-1000
124,-1000
423,-1000
359,-1000
470,-1000
141,-1000
196,-1000
207,-1000
587,-1000
