inter-simulus interval,reponse time
3083,0
171,-1000
338,-1000
555,-1000
256,-1000
426,-1000
262,-1000
347,-1000
269,-1000
434,-1000
154,-1000
343,-1000
176,-1000
595,-1000
599,-1000
395,-1000
510,-1000
205,-1000
584,-1000
121,-1000
331,-1000
558,-1000
386,-1000
488,-1000
490,-1000
353,-1000
547,-1000
207,-1000
221,-1000
422,-1000
121,-1000
478,-1000
141,-1000
493,-1000
502,-1000
368,-1000
128,-1000
536,-1000
268,-1000
472,-1000
354,-1000
126,-1000
502,-1000
298,-1000
559,-1000
190,-1000
291,-1000
591,-1000
579,-1000
390,-1000
253,-1000
350,-1000
422,-1000
358,-1000
594,-1000
403,-1000
175,-1000
159,-1000
486,-1000
482,-1000
280,-1000
171,-1000
