inter-simulus interval,reponse time
7900,0
273,-1000
515,-1000
337,-1000
348,-1000
156,-1000
439,-1000
408,-1000
430,-1000
343,-1000
576,-1000
476,-1000
206,-1000
269,-1000
213,-1000
339,-1000
254,-1000
463,-1000
337,-1000
408,-1000
354,-1000
219,-1000
380,-1000
323,-1000
590,-1000
371,-1000
597,-1000
147,-1000
389,-1000
595,-1000
328,-1000
209,-1000
363,-1000
302,-1000
477,-1000
505,-1000
515,-1000
177,-1000
508,-1000
326,-1000
464,-1000
257,-1000
123,-1000
346,-1000
468,-1000
344,-1000
177,-1000
419,-1000
254,-1000
170,-1000
207,-1000
347,-1000
460,-1000
209,-1000
166,-1000
592,-1000
516,-1000
508,-1000
427,-1000
159,-1000
164,-1000
255,-1000
313,-1000
426,-1000
358,-1000
506,-1000
