inter-simulus interval,reponse time
7400,0
194,-1000
540,-1000
369,-1000
167,-1000
386,-1000
355,-1000
280,-1000
160,-1000
399,-1000
371,-1000
255,-1000
177,-1000
487,-1000
166,-1000
227,-1000
152,-1000
291,-1000
325,-1000
260,-1000
385,-1000
355,-1000
402,-1000
524,-1000
281,-1000
366,-1000
357,-1000
190,-1000
255,-1000
531,-1000
219,-1000
518,-1000
422,-1000
488,-1000
231,-1000
598,-1000
281,-1000
235,-1000
240,-1000
180,-1000
131,-1000
562,-1000
417,-1000
187,-1000
517,-1000
332,-1000
395,-1000
513,-1000
567,-1000
170,-1000
327,-1000
463,-1000
515,-1000
282,-1000
165,-1000
237,-1000
294,-1000
480,-1000
380,-1000
235,-1000
423,-1000
463,-1000
494,-1000
218,-1000
345,-1000
464,-1000
567,-1000
437,-1000
397,-1000
265,-1000
