inter-simulus interval,reponse time
7316,0
429,-1000
409,-1000
252,-1000
227,-1000
562,-1000
206,-1000
522,-1000
537,-1000
331,-1000
338,-1000
500,-1000
124,-1000
590,-1000
428,-1000
209,-1000
221,-1000
447,-1000
298,-1000
592,-1000
145,-1000
429,-1000
177,-1000
455,-1000
504,-1000
209,-1000
460,-1000
472,-1000
200,-1000
403,-1000
479,-1000
316,-1000
383,-1000
359,-1000
276,-1000
492,-1000
389,-1000
126,-1000
287,-1000
439,-1000
572,-1000
349,-1000
140,-1000
462,-1000
529,-1000
353,-1000
306,-1000
541,-1000
230,-1000
457,-1000
468,-1000
587,-1000
590,-1000
334,-1000
245,-1000
474,-1000
354,-1000
542,-1000
584,-1000
276,-1000
