inter-simulus interval,reponse time
2850,0
490,433
282,466
225,433
540,500
493,383
379,400
579,466
540,500
388,400
266,433
503,383
567,400
157,383
292,433
205,416
244,416
352,383
314,433
231,400
475,383
272,416
172,433
487,433
447,400
421,416
353,466
588,383
489,450
241,450
294,466
519,433
325,450
289,433
308,500
567,416
340,383
546,483
509,416
520,433
532,516
504,416
122,416
554,566
375,433
396,416
573,400
195,400
364,483
135,450
120,500
177,483
442,450
402,416
491,433
557,433
384,383
535,416
399,416
308,383
207,416
138,433
388,483
407,450
520,366
198,483
342,433
177,416
301,483
565,400
568,416
188,416
297,433
277,433
430,466
481,400
273,500
540,433
537,433
398,400
584,366
432,433
176,550
466,483
304,400
472,483
237,433
436,950
394,400
476,466
274,500
486,433
553,566
