inter-simulus interval,reponse time
4516,0
169,-1000
592,-1000
396,-1000
370,-1000
532,-1000
161,-1000
529,-1000
421,-1000
540,-1000
583,-1000
216,-1000
183,-1000
528,-1000
264,-1000
398,-1000
375,-1000
191,-1000
382,-1000
494,-1000
212,-1000
314,-1000
172,-1000
134,-1000
267,-1000
442,-1000
464,-1000
349,-1000
249,-1000
193,-1000
500,-1000
250,-1000
599,-1000
198,-1000
219,-1000
352,-1000
291,-1000
199,-1000
387,-1000
399,-1000
388,-1000
442,-1000
301,-1000
527,-1000
482,-1000
253,-1000
252,-1000
482,-1000
547,-1000
360,-1000
249,-1000
304,-1000
180,-1000
555,-1000
560,-1000
463,-1000
287,-1000
229,-1000
149,-1000
275,-1000
200,-1000
254,-1000
193,-1000
356,-1000
184,-1000
388,-1000
552,-1000
257,-1000
228,-1000
506,-1000
247,-1000
271,-1000
402,-1000
231,-1000
199,-1000
126,-1000
471,-1000
