inter-simulus interval,reponse time
7666,0
168,-1000
325,-1000
412,-1000
322,-1000
518,-1000
413,-1000
542,-1000
302,-1000
373,-1000
139,-1000
564,-1000
378,-1000
416,-1000
542,-1000
571,-1000
458,-1000
487,-1000
380,-1000
586,-1000
176,-1000
404,-1000
302,-1000
208,-1000
315,-1000
266,-1000
520,-1000
314,-1000
151,-1000
303,-1000
568,-1000
183,-1000
143,-1000
588,-1000
256,-1000
170,-1000
579,-1000
139,-1000
218,-1000
199,-1000
171,-1000
329,-1000
564,-1000
439,-1000
139,-1000
155,-1000
203,-1000
451,-1000
435,-1000
443,-1000
431,-1000
292,-1000
592,-1000
457,-1000
421,-1000
553,-1000
160,-1000
217,-1000
432,-1000
340,-1000
331,-1000
321,-1000
266,-1000
533,-1000
