inter-simulus interval,reponse time
9516,0
540,-1000
513,-1000
321,-1000
547,-1000
349,-1000
249,-1000
185,-1000
293,-1000
546,-1000
284,-1000
523,-1000
230,-1000
215,-1000
506,-1000
337,-1000
356,-1000
580,-1000
445,-1000
389,-1000
416,-1000
548,-1000
409,-1000
442,-1000
244,-1000
489,-1000
339,-1000
413,-1000
152,-1000
518,-1000
507,-1000
244,-1000
382,-1000
562,-1000
524,-1000
437,-1000
383,-1000
326,-1000
236,-1000
214,-1000
552,-1000
340,-1000
402,-1000
407,-1000
288,-1000
148,-1000
229,-1000
243,-1000
497,-1000
591,-1000
129,-1000
548,-1000
524,-1000
374,-1000
336,-1000
429,-1000
255,-1000
592,-1000
322,-1000
438,-1000
582,-1000
241,-1000
414,-1000
386,-1000
144,-1000
581,-1000
503,-1000
599,-1000
220,-1000
