inter-simulus interval,reponse time
6150,0
200,-1000
307,-1000
318,-1000
532,-1000
474,-1000
192,-1000
531,-1000
255,-1000
402,-1000
416,-1000
151,-1000
354,-1000
176,-1000
257,-1000
130,-1000
130,-1000
255,-1000
595,-1000
557,-1000
279,-1000
592,-1000
142,-1000
581,-1000
211,-1000
256,-1000
395,-1000
515,-1000
357,-1000
423,-1000
589,-1000
282,-1000
324,-1000
494,-1000
443,-1000
269,-1000
476,-1000
345,-1000
162,-1000
361,-1000
130,-1000
272,-1000
412,-1000
534,-1000
563,-1000
408,-1000
472,-1000
266,-1000
280,-1000
282,-1000
553,-1000
479,-1000
403,-1000
461,-1000
379,-1000
582,-1000
158,-1000
289,-1000
594,-1000
282,-1000
435,-1000
565,-1000
124,-1000
569,-1000
546,-1000
132,-1000
150,-1000
325,-1000
331,-1000
