inter-simulus interval,reponse time
6233,0
239,-1000
410,-1000
595,-1000
317,-1000
514,-1000
358,-1000
137,-1000
491,-1000
322,-1000
598,-1000
302,-1000
179,-1000
514,-1000
415,-1000
219,-1000
449,-1000
545,-1000
548,-1000
426,-1000
560,-1000
427,-1000
416,-1000
204,-1000
206,-1000
313,-1000
595,-1000
170,-1000
193,-1000
439,-1000
512,-1000
593,-1000
311,-1000
181,-1000
509,-1000
526,-1000
155,-1000
402,-1000
266,-1000
504,-1000
351,-1000
410,-1000
197,-1000
371,-1000
584,-1000
336,-1000
349,-1000
428,-1000
546,-1000
306,-1000
594,-1000
591,-1000
527,-1000
484,-1000
198,-1000
125,-1000
240,-1000
492,-1000
300,-1000
