inter-simulus interval,reponse time
8050,0
269,-1000
564,-1000
501,-1000
402,-1000
367,-1000
569,-1000
157,-1000
537,-1000
586,-1000
583,-1000
571,-1000
275,-1000
245,-1000
387,-1000
558,-1000
162,-1000
433,-1000
195,-1000
401,-1000
197,-1000
270,-1000
283,-1000
563,-1000
177,-1000
252,-1000
292,-1000
561,-1000
567,-1000
317,-1000
305,-1000
154,-1000
184,-1000
139,-1000
125,-1000
533,-1000
504,-1000
462,-1000
492,-1000
430,-1000
172,-1000
295,-1000
298,-1000
153,-1000
548,-1000
480,-1000
550,-1000
175,-1000
524,-1000
141,-1000
355,-1000
326,-1000
401,-1000
298,-1000
454,-1000
314,-1000
296,-1000
473,-1000
123,-1000
408,-1000
444,-1000
310,-1000
178,-1000
320,-1000
461,-1000
473,-1000
247,-1000
530,-1000
