inter-simulus interval,reponse time
9350,0
501,-1000
153,-1000
538,-1000
274,-1000
286,-1000
157,-1000
196,-1000
460,-1000
529,-1000
263,-1000
593,-1000
500,-1000
297,-1000
553,-1000
199,-1000
292,-1000
261,-1000
487,-1000
419,-1000
325,-1000
301,-1000
199,-1000
203,-1000
304,-1000
187,-1000
492,-1000
318,-1000
535,-1000
175,-1000
283,-1000
245,-1000
468,-1000
308,-1000
402,-1000
343,-1000
129,-1000
376,-1000
557,-1000
276,-1000
507,-1000
381,-1000
571,-1000
487,-1000
456,-1000
255,-1000
453,-1000
154,-1000
354,-1000
580,-1000
404,-1000
481,-1000
468,-1000
220,-1000
556,-1000
343,-1000
251,-1000
179,-1000
488,-1000
431,-1000
581,-1000
351,-1000
572,-1000
542,-1000
399,-1000
220,-1000
286,-1000
594,-1000
