inter-simulus interval,reponse time
9566,0
206,-1000
467,-1000
131,-1000
574,-1000
160,-1000
228,-1000
579,-1000
176,-1000
585,-1000
287,-1000
568,-1000
418,-1000
132,-1000
395,-1000
156,-1000
421,-1000
543,-1000
121,-1000
246,-1000
571,-1000
281,-1000
245,-1000
473,-1000
563,-1000
288,-1000
580,-1000
586,-1000
325,-1000
583,-1000
562,-1000
364,-1000
229,-1000
396,-1000
466,-1000
363,-1000
165,-1000
137,-1000
226,-1000
532,-1000
250,-1000
155,-1000
488,-1000
162,-1000
380,-1000
184,-1000
594,-1000
323,-1000
470,-1000
318,-1000
213,-1000
511,-1000
531,-1000
515,-1000
409,-1000
295,-1000
454,-1000
346,-1000
233,-1000
406,-1000
576,-1000
