inter-simulus interval,reponse time
6316,0
224,-1000
461,-1000
499,-1000
123,-1000
211,-1000
310,-1000
205,-1000
374,-1000
476,-1000
399,-1000
211,-1000
164,-1000
143,-1000
218,-1000
262,-1000
430,-1000
488,-1000
486,-1000
366,-1000
574,-1000
587,-1000
271,-1000
526,-1000
151,-1000
587,-1000
569,-1000
298,-1000
400,-1000
298,-1000
229,-1000
471,-1000
322,-1000
263,-1000
529,-1000
339,-1000
542,-1000
286,-1000
572,-1000
156,-1000
218,-1000
393,-1000
120,-1000
244,-1000
387,-1000
559,-1000
337,-1000
309,-1000
587,-1000
364,-1000
425,-1000
193,-1000
226,-1000
361,-1000
463,-1000
273,-1000
146,-1000
126,-1000
539,-1000
435,-1000
144,-1000
516,-1000
542,-1000
167,-1000
490,-1000
584,-1000
216,-1000
534,-1000
127,-1000
300,-1000
169,-1000
403,-1000
