inter-simulus interval,reponse time
8650,0
262,-1000
302,-1000
348,-1000
319,-1000
589,-1000
420,-1000
212,-1000
484,-1000
305,-1000
420,-1000
492,-1000
410,-1000
294,-1000
239,-1000
413,-1000
362,-1000
347,-1000
322,-1000
256,-1000
366,-1000
327,-1000
227,-1000
235,-1000
196,-1000
479,-1000
412,-1000
458,-1000
451,-1000
251,-1000
313,-1000
213,-1000
247,-1000
389,-1000
478,-1000
343,-1000
237,-1000
290,-1000
558,-1000
352,-1000
315,-1000
482,-1000
261,-1000
457,-1000
162,-1000
356,-1000
578,-1000
505,-1000
430,-1000
396,-1000
296,-1000
416,-1000
177,-1000
197,-1000
244,-1000
133,-1000
120,-1000
237,-1000
426,-1000
297,-1000
480,-1000
412,-1000
473,-1000
502,-1000
275,-1000
