inter-simulus interval,reponse time
4716,0
405,-1000
441,-1000
566,-1000
397,-1000
234,-1000
526,-1000
501,-1000
140,-1000
246,-1000
159,-1000
246,-1000
485,-1000
580,-1000
392,-1000
468,-1000
377,-1000
340,-1000
277,-1000
517,-1000
459,-1000
526,-1000
472,-1000
291,-1000
486,-1000
543,-1000
299,-1000
472,-1000
592,-1000
591,-1000
581,-1000
149,-1000
577,-1000
130,-1000
157,-1000
126,-1000
481,-1000
408,-1000
122,-1000
187,-1000
517,-1000
222,-1000
393,-1000
180,-1000
408,-1000
154,-1000
425,-1000
370,-1000
539,-1000
479,-1000
459,-1000
509,-1000
363,-1000
361,-1000
379,-1000
485,-1000
522,-1000
570,-1000
125,-1000
183,-1000
365,-1000
406,-1000
446,-1000
383,-1000
593,-1000
551,-1000
295,-1000
498,-1000
301,-1000
146,-1000
