inter-simulus interval,reponse time
5600,0
535,-1000
328,-1000
399,-1000
293,-1000
167,-1000
245,-1000
564,-1000
531,-1000
467,-1000
389,-1000
414,-1000
543,-1000
431,-1000
584,-1000
596,-1000
255,-1000
599,-1000
323,-1000
348,-1000
281,-1000
198,-1000
558,-1000
175,-1000
120,-1000
495,-1000
432,-1000
345,-1000
242,-1000
589,-1000
334,-1000
420,-1000
222,-1000
131,-1000
421,-1000
455,-1000
370,-1000
588,-1000
279,-1000
129,-1000
171,-1000
407,-1000
542,-1000
347,-1000
482,-1000
474,-1000
289,-1000
158,-1000
307,-1000
251,-1000
408,-1000
510,-1000
384,-1000
230,-1000
512,-1000
383,-1000
228,-1000
407,-1000
157,-1000
506,-1000
460,-1000
