inter-simulus interval,reponse time
6216,0
204,-1000
131,-1000
263,-1000
167,-1000
452,-1000
211,-1000
286,-1000
426,-1000
298,-1000
140,-1000
261,-1000
202,-1000
398,-1000
568,-1000
392,-1000
341,-1000
329,-1000
262,-1000
213,-1000
471,-1000
274,-1000
161,-1000
550,-1000
446,-1000
225,-1000
128,-1000
131,-1000
515,-1000
492,-1000
423,-1000
595,-1000
232,-1000
254,-1000
273,-1000
296,-1000
255,-1000
559,-1000
580,-1000
592,-1000
419,-1000
392,-1000
494,-1000
525,-1000
405,-1000
501,-1000
309,-1000
140,-1000
471,-1000
451,-1000
515,-1000
300,-1000
297,-1000
577,-1000
280,-1000
409,-1000
500,-1000
524,-1000
290,-1000
444,-1000
541,-1000
383,-1000
322,-1000
254,-1000
