inter-simulus interval,reponse time
8516,0
304,-1000
580,-1000
598,-1000
389,-1000
451,-1000
306,-1000
548,-1000
219,-1000
506,-1000
148,-1000
125,-1000
354,-1000
580,-1000
542,-1000
377,-1000
391,-1000
589,-1000
331,-1000
576,-1000
459,-1000
255,-1000
377,-1000
166,-1000
281,-1000
473,-1000
235,-1000
408,-1000
482,-1000
593,-1000
157,-1000
156,-1000
547,-1000
485,-1000
318,-1000
398,-1000
438,-1000
401,-1000
538,-1000
169,-1000
377,-1000
184,-1000
531,-1000
250,-1000
239,-1000
273,-1000
198,-1000
361,-1000
448,-1000
299,-1000
414,-1000
520,-1000
190,-1000
325,-1000
467,-1000
343,-1000
405,-1000
340,-1000
177,-1000
362,-1000
249,-1000
